"ID";"global_id";"FullName";"ShortName";"INN";"OKPO";"AdmArea";"District";"Address";"Category";"Specialization";"OKVED";"OKVED_Description";"geoData";"geodata_center";
"843";"2382463841";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАНОТЕХНОЛОГИЧЕСКИЙ ЦЕНТР КОМПОЗИТОВ""";"ООО ""НЦК""";"7727770372";"38276489";"Юго-Восточный административный округ";"район Печатники";"109316, г. Москва, Волгоградский пр-кт, д. 42 корп. 5";"Химическая промышленность";"";"72.1";"Научные исследования и разработки в области естественных и технических наук";"{coordinates=[37.72134304, 55.709059104], type=Point}";"";
"844";"2382580273";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ШНЕЙДЕР ЭЛЕКТРИК""";"АО ""ШНЕЙДЕР ЭЛЕКТРИК""";"7712092928";"45857235";"Юго-Восточный административный округ";"район Печатники";"109316, г. Москва, Волгоградский проспект, 42 к. 5";"Топливно-энергетический комплекс";"";"46.69.5";"Торговля оптовая производственным электротехническим оборудованием, машинами, аппаратурой и материалами";"{coordinates=[37.599914074, 55.796356918], type=Point}";"";
"845";"2382602611";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХЛЕБОКОМБИНАТ ПЕКО""";"ООО ""ХЛЕБОКОМБИНАТ ПЕКО""";"7725702610";"68037983";"Северо-Восточный административный округ";"район Северное Медведково";"127282, г. Москва, ул. Полярная, д. 29";"Пищевая промышленность";"";"10.71.1";"Производство хлеба и хлебобулочных изделий недлительного хранения";"{coordinates=[37.641917467, 55.885591143], type=Point}";"";
"846";"2382633212";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШИШКИН ЛЕС ТОРГ""";"ООО ""ШИШКИН ЛЕС ТОРГ""";"7736582449";"87678009";"Троицкий административный округ";"поселение Михайлово-Ярцевское";"108833, г. Москва, Михайлово-Ярцевское поселение, пос. Шишкин Лес, стр. 30,6";"Производство напитков";"";"11.07";"Производство безалкогольных напитков; производство упакованных питьевых вод, включая минеральные воды";"{coordinates=[37.188452482, 55.414731866], type=Point}";"";
"847";"2382650706";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНТЕРНЕТ РЕШЕНИЯ""";"ООО ""ИНТЕРНЕТ РЕШЕНИЯ""";"7704217370";"55185357";"Восточный административный округ";"район Соколиная Гора";"105318, г. Москва, ул. Мироновская, д. 33 стр. 3";"Пищевая промышленность";"";"47.91";"Торговля розничная по почте или по информационно-коммуникационной сети Интернет";"{coordinates=[37.731771469, 55.79060889], type=Point}";"";
"848";"2382656655";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЕКОН-ИНЖИНИРИНГ""";"АО ""ТЕКОН-ИНЖИНИРИНГ""";"7722531204";"75531732";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"123423, г. Москва, ул. 3-я Хорошёвская, д. 20";"Производство ж/д транспорта";"";"62.01";"Разработка компьютерного программного обеспечения";"{coordinates=[37.500479221, 55.787737573], type=Point}";"";
"849";"2382679519";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТОП СИСТЕМЫ""";"ЗАО ""ТОП СИСТЕМЫ""";"7726601967";"87647836";"Северный административный округ";"Тимирязевский район";"г. Москва,  ул. Тимирязевская, д. 1";"Научная деятельность";"";"62.01";"Разработка компьютерного программного обеспечения";"{coordinates=[37.570602894, 55.807668045], type=Point}";"";
"850";"2382700086";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ""ДЕЛЬТА""";"ФКП ""НПЦ ""ДЕЛЬТА""";"7728294920";"08891725";"Северный административный округ";"район Левобережный";"125195, г. Москва, ул. Фестивальная, д. 47А";"Радиоэлектроника и приборостроение";"";"62.01";"Разработка компьютерного программного обеспечения";"{coordinates=[37.485694885, 55.859258304], type=Point}";"";
"851";"2382704968";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТК ""БЛАСТОР""";"ООО ""ТКБ""";"7718589480";"95988758";"Троицкий административный округ";"район Западное Дегунино";"108829, г. Москва, с. Кленово, ул. Объездной Дороги 1км, д. 46, стр. 2";"Химическая промышленность";"";"22.22";"Производство пластмассовых
изделий для упаковывания товаров";"{coordinates=[37.509480715, 55.881777532], type=Point}";"";
"852";"2383278648";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ТЕОРЕТИЧЕСКОЙ И ПРИКЛАДНОЙ ЭЛЕКТРОДИНАМИКИ РОССИЙСКОЙ АКАДЕМИИ НАУК";"ИТПЭ РАН";"7713020549";"29012159";"Северный административный округ";"Дмитровский район";"125412, г. Москва, ул. Ижорская, д. 13 стр.2";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.520445585, 55.893648893], type=Point}";"";
"853";"2383279553";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И КОНСТРУКТОРСКИЙ ИНСТИТУТ МОНТАЖНОЙ ТЕХНОЛОГИИ - АТОМСТРОЙ""";"АО ""НИКИМТ-АТОМСТРОЙ""";"7715719854";"08621486";"Северо-Восточный административный округ";"Алтуфьевский район";"127410, г. Москва, Алтуфьевское ш., д. 43 стр. 2";"Производство строительных материалов";"";"71.12.2";"Деятельность заказчика-застройщика, генерального подрядчика";"{coordinates=[37.579261065, 55.870197502], type=Point}";"";
"854";"2383279832";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ""РАДАР""";"АО ""НТЦ ""РАДАР""";"7715091545";"11310761";"Северо-Восточный административный округ";"Алтуфьевский район";"127549, г. Москва, Алтуфьевское ш., д. 48 корп. 2";"Научная деятельность";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие
";"{coordinates=[37.588723898, 55.876251267], type=Point}";"";
"855";"2383280390";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ИЗДАТЕЛЬСКИЙ ЦЕНТР ИНФРА-М""";"ООО ""НАУЧНО-ИЗДАТЕЛЬСКИЙ ЦЕНТР ИНФРА-М""";"7715744530";"89643156";"Северо-Восточный административный округ";"район Северное Медведково";"127214, г. Москва, ул. Полярная, д. 31В стр. 1";"Полиграфическая деятельность";"";"58.11";"Издание книг";"{coordinates=[37.634069324, 55.890040636], type=Point}";"";
"856";"2383280662";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНФОРМАЦИОННЫЕ ТЕХНОЛОГИИ И КОММУНИКАЦИОННЫЕ СИСТЕМЫ""";"АО ""ИНФОТЕКС""";"7710013769";"11392304";"Северо-Восточный административный округ";"район Отрадное";"127273, г. Москва, ул. Отрадная, д. 2Б стр. 1";"Радиоэлектроника и приборостроение";"";"62.01";"Разработка компьютерного программного обеспечения";"{coordinates=[37.599731684, 55.85720498], type=Point}";"";
"857";"2383281066";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""ТОПАЗ""";"АО ""НПП ""ТОПАЗ""";"5008011331";"23523410";"Северо-Восточный административный округ";"Алексеевский район";"129626 Россия, г. Москва, ул. 3-я Мытищинская, д. 16";"Радиоэлектроника и приборостроение";"";"26.20";"Производство компьютеров и периферийного оборудования";"{coordinates=[37.64544189, 55.80569038], type=Point}";"";
"858";"2383281625";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВО-ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ НВН""";"ООО ""ТПК НВН""";"7701694046";"98912038";"Юго-Восточный административный округ";"Нижегородский район";"109202, г. Москва, ш. Фрезер, д. 17А, стр. 5";"Пищевая промышленность";"";"10.8";"Производство прочих пищевых
продуктов";"{coordinates=[37.73692131, 55.735908952], type=Point}";"";
"859";"2383286455";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЙ - КОМПЛЕКТ""";"ООО ""ГАЙ - КОМПЛЕКТ""";"7719588761";"95202676";"Восточный административный округ";"район Богородское";"г. Москва, Открытое ш. 12/3";"Химическая промышленность";"";"22.22";"Производство пластмассовых
изделий для упаковывания товаров";"{coordinates=[37.735108137, 55.812601217], type=Point}";"";
"860";"2383287713";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМЫШЛЕННАЯ КОМПАНИЯ ""ВТОРАЛЮМИНПРОДУКТ""";"ООО ПК ""ВТОРАЛЮМИНПРОДУКТ""";"7723124579";"45388680";"Юго-Восточный административный округ";"район Некрасовка";"111674, г. Москва, ул. 2-я Вольская, д. 34 корп. 2  стр. 4";"Металлургия и металлообработка";"";"46.77";"Торговля оптовая отходами и ломом";"{coordinates=[37.948681712, 55.69176023], type=Point}";"";
"861";"2383287909";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ВАКЦИН И СЫВОРОТОК ИМ. И.И. МЕЧНИКОВА""";"ФГБНУ НИИВС ИМ. И.И. МЕЧНИКОВА";"7709039804";"01897564";"Центральный административный округ";"Басманный район";"105064, г. Москва, пер. Малый Казённый, д. 5А";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.655467987, 55.761552689], type=Point}";"";
"862";"2383288115";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""АВИАКОМПЛЕКТ""";"ФГУП ""АВИАКОМПЛЕКТ""";"7718014362";"07559012";"Восточный административный округ";"район Сокольники";"107076, г. Москва, ул. Матросская Тишина, д. 23 к. 5";"Научная деятельность";"";"46.90";"Торговля оптовая неспециализированная";"{coordinates=[37.696055174, 55.792275181], type=Point}";"";
"863";"2383331275";"АКЦИОНЕРНОЕ ОБЩЕСТВО НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""МОБИЛЬНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ""";"АО НПО ""МОБИЛЬНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ""";"7707100845";"40403481";"Северный административный округ";"Головинский район";"125195, г. Москва, шоссе Ленинградское, д. 51А";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.472487209, 55.848663916], type=Point}";"";
"864";"2383338666";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОНЦЕРН ""ТЕХНОЛОГИИ МАШИНОСТРОЕНИЯ""";"АО ""НПК ""ТЕХМАШ""";"7743813961";"91420386";"Центральный административный округ";"район Замоскворечье";"115184, г. Москва, ул. Большая Татарская, д. 35 стр. 5 офис 728";"Производство оружия, боеприпасов, спецхимии, военных машин";"";"70.10.1";"Деятельность по управлению финансово-промышленными группами";"{coordinates=[37.636306286, 55.736730441], type=Point}";"";
"865";"2383379752";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОБЪЕДИНЕННАЯ ПРИБОРОСТРОИТЕЛЬНАЯ КОРПОРАЦИЯ""";"АО ""ОПК""";"7704859803";"29221911";"Западный административный округ";"Можайский район";"121357, г. Москва, ул. Верейская, д. 29 стр. 141";"Радиоэлектроника и приборостроение";"";"70.10.1";"Деятельность по управлению финансово-промышленными группами";"{coordinates=[37.43873477, 55.711002388], type=Point}";"";
"866";"2383380983";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ЭКОНОМИКИ, ИНФОРМАТИКИ И СИСТЕМ УПРАВЛЕНИЯ """;"АО ""ЦНИИ ЭИСУ""";"7703824477";"07529749";"Центральный административный округ";"Пресненский район";"123104, г. Москва, ул. Бронная М., д.  2 стр. 1";"Полиграфическая деятельность";"";"63.11.1";"Деятельность по созданию и
использованию баз данных и
информационных ресурсов";"{coordinates=[37.598310113, 55.759008241], type=Point}";"";
"867";"2383382905";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАН""";"ООО ""СТАН""";"7703712332";"64457671";"Новомосковский административный округ";"поселение Рязановское";"115280, г. Москва, ул. Ленинская Слобода, д. 19 офис 5 этаж , ком. № 31 (Многофункциональный комплекс «Омега Плаза»)";"Станкоинструментальная промышленность";"";"28.41";"Производство металлообрабатывающего оборудования";"{coordinates=[37.653354406, 55.708651093], type=Point}";"";
"868";"2383389103";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""18 ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФГУП ""18 ЦНИИ"" МО РФ";"7720090314";"08211788";"Восточный административный округ";"район Новогиреево";"111123, г. Москва, проспект Свободный, д.  4";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.817999545, 55.758299151], type=Point}";"";
"869";"2383390470";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЕНТЕЛЕКОМ""";"АО ""ВОЕНТЕЛЕКОМ""";"7718766718";"07627860";"Восточный административный округ";"район Сокольники";"107014, г. Москва, ул. Большая Оленья, д. 15А стр. 1";"Радиоэлектроника и приборостроение";"";"61.1";"Деятельность в области связи на базе проводных технологий";"{coordinates=[37.691908862, 55.807531818], type=Point}";"";
"870";"2383397622";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""3 ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФГБУ ""3 ЦНИИ"" МИНОБОРОНЫ РОССИИ";"7718621504";"08278156";"Восточный административный округ";"район Богородское";"107564, г. Москва, проезд Погонный, д. 10";"Научная деятельность";"";"72.1";"Научные исследования и разработки в области естественных и технических наук";"{coordinates=[37.705925579, 55.818769149], type=Point}";"";
"871";"2383398341";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""46 ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФГБУ ""46 ЦНИИ"" МИНОБОРОНЫРОССИИ";"7716567668";"08061053";"Северо-Восточный административный округ";"Бабушкинский район";"129327, г. Москва, проезд Чукотский, д. 10";"Научная деятельность";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие";"{coordinates=[37.654201984, 55.869902539], type=Point}";"";
"872";"2383399074";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ""ОРИОН""ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙФЕДЕРАЦИИ";"ФГУП ""НТЦ ""ОРИОН""";"7715195512";"18638988";"Северо-Восточный административный округ";"район Марьина Роща";"127018, г. Москва, ул. Образцова, д. 38 стр. 1";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.610160112, 55.791754944], type=Point}";"";
"873";"2383399528";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""С-ТЕРРА СИЭСПИ""";"ООО ""С-ТЕРРА СИЭСПИ""";"7735607443";"70221576";"Зеленоградский административный округ";"район Силино";"124460, г. Москва, округ Силино, г Зеленоград, ул. Конструктора Лукина, д. 14, стр. 12";"Научная деятельность";"";"62.01";"Разработка компьютерного программного обеспечения";"{coordinates=[37.156630754, 56.006296802], type=Point}";"";
"874";"2383400036";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МАШИНОСТРОИТЕЛЬНОЕ КОНСТРУКТОРСКОЕ БЮРО ""ИСКРА"" ИМЕНИ ИВАНА ИВАНОВИЧА КАРТУКОВА""";"АО ""МКБ ""ИСКРА""";"7714288059";"07539216";"Северный административный округ";"район Беговой";"125284, г. Москва, проспект Ленинградский, д. 35";"Производство оружия, боеприпасов, спецхимии, военных машин";"";"25.4";"Производство оружия и боеприпасов";"{coordinates=[37.553426027, 55.790381183], type=Point}";"";
"875";"2383401123";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ММП-ИРБИС""";"ООО ""ММП-ИРБИС""";"7722469891";"34804939";"Юго-Восточный административный округ";"район Лефортово";"111033, г. Москва, ул. Золоторожский Вал, д. 11 стр. 26 этаж 3 пом. Б14/1";"Радиоэлектроника и приборостроение";"";"27.90";"Производство прочегоэлектрического оборудования";"{coordinates=[37.701966763, 55.749455269], type=Point}";"";
"876";"2383401566";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЛЬНИЧНЫЙ КОМБИНАТ В СОКОЛЬНИКАХ""";"ООО ""МЕЛЬКОМБИНАТ В СОКОЛЬНИКАХ""";"4217196807";"42124101";"Восточный административный округ";"район Сокольники";"107014, г. Москва, ул. Жебрунова, д. 6";"Пищевая промышленность";"";"10.61.2";"Производство муки из зерновых
культур";"{coordinates=[37.68083632, 55.784734831], type=Point}";"";
"877";"2383402169";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ЛУЧ""";"ООО ""ПК ""ЛУЧ""";"7730561925";"80872234";"Южный административный округ";"район Чертаново Центральное";"117545, г. Москва, ул. Подольских Курсантов, д. 3";"Пищевая промышленность";"";"10.11.1";"Производство мяса в охлажденном
виде";"{coordinates=[37.613877694, 55.611616689], type=Point}";"";
"878";"2383402447";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЛОБУС""";"ООО ""ГЛОБУС""";"7718077443";"41545591";"Восточный административный округ";"район Гольяново";"107143, г. Москва, 1-й Иртышский пр-д, д. 8, с. 1";"Полиграфическая деятельность";"";"17.29";"Производство прочих изделий из
бумаги и картона";"{coordinates=[37.757745981, 55.813505489], type=Point}";"";
"879";"2383403626";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПИК-МОДУЛЬ""";"ООО «ПИК-МОДУЛЬ»";"9729159290";"19976815";"Западный административный округ";"район Очаково-Матвеевское";"119530, г. Москва, проезд Стройкомбината, д. 1 стр. 107";"Производство строительных материалов";"";"25.11";"Производство строительных
металлических конструкций, изделий и их частей";"{coordinates=[37.444270849, 55.684459002], type=Point}";"";
"880";"2383405556";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МК""";"ООО ""МК""";"7722815020";"17899157";"Юго-Восточный административный округ";"Нижегородский район";"г. Москва, Талалихина ул., д. 41, стр. 43";"Пищевая промышленность";"";"10.89";"Производство прочих пищевых
продуктов, не включенных в другие
группировки";"{coordinates=[37.689381838, 55.727948374], type=Point}";"";
"881";"2383406753";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ КОМПЛЕКС ""ЭЛЕКТРООПТИКА""";"ООО ""НПК ""ЭЛЕКТРООПТИКА""";"7718878771";"17934267";"Восточный административный округ";"район Сокольники";" 107076, г. Москва, ул. Стромынка, д. 18, к. 1";"Научная деятельность";"";"72.19";"Научные исследования и разработки в области естественных и технических наук
прочие";"{coordinates=[37.695497274, 55.793143736], type=Point}";"";
"882";"2383407967";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИТО-1""";"ООО ""ВИТО-1""";"7704167591";"46496265";"Восточный административный округ";"район Соколиная Гора";"105318, г. Москва, ул. Ибрагимова, д. 20";"Пищевая промышленность";"";"56.29";"Деятельность предприятий
общественного питания по прочим видам организации питания";"{coordinates=[37.731138468, 55.785282309], type=Point}";"";
"883";"2383579313";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СФЕРА""";"АО ""СФЕРА""";"7705033512";"20539534";"Восточный административный округ";"район Перово";"111524, Москва, Электродная улица, дом 10";"Полиграфическая деятельность";"";"62.02";"Деятельность консультативная и
работы в области компьютерных
технологий";"{coordinates=[37.754484415, 55.751206344], type=Point}";"";
"884";"2383579853";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОПЫТНО-КОНСТРУКТОРСКОЕ БЮРО ИМ. А.С. ЯКОВЛЕВА""";"АО ""ОКБ ИМ. А.С. ЯКОВЛЕВА""";"7714039849";"07542615";"Северный административный округ";"район Аэропорт";"125315, г. Москва, проспект Ленинградский, д. 68";"Авиационная промышленность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.522698641, 55.803786481], type=Point}";"";
"885";"2383582925";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИКРОВОЛНОВЫЕ СИСТЕМЫ""";"АО ""МИКРОВОЛНОВЫЕ СИСТЕМЫ""";"7701572778";"75385785";"Восточный административный округ";"район Гольяново";"105122, г. Москва, шоссе Щёлковское, д. 5 стр. 1 пом. 100 (Бизнес-центр ""Сокол"")";"Радиоэлектроника и приборостроение";"";"26.11";"Производство элементов электронной аппаратуры";"{coordinates=[37.755492926, 55.804185961], type=Point}";"";
"886";"2383586544";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИЛУР ИНТЕЛЛЕКТУАЛЬНЫЕ СИСТЕМЫ""";"ООО «МИЛУР ИС»";"7735180786";"34878168";"Зеленоградский административный округ";"район Старое Крюково";"124498, г. Москва, г. Зеленоград, проспект Георгиевский, д. 5 ком. этаж 5, пом. I, ком. 57";"Радиоэлектроника и приборостроение";"";"26.51";"Производство инструментов и
приборов для измерения, тестирования и
навигации";"{coordinates=[37.213482857, 55.984336012], type=Point}";"";
"887";"2383587836";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК МФМК""";"ООО ПО «ЭКОТЕХПРОМ»";"7720398170";"19823129";"Юго-Восточный административный округ";"район Москворечье-Сабурово";"115201, г. Москва, ул. Котляковская, д. 3";"Общее машиностроение";"";"46.6";"Торговля оптовая прочими машинами,оборудованием и принадлежностями";"{coordinates=[37.634085417, 55.64352634], type=Point}";"";
"888";"2383764607";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНЫЙ ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И ПРОЕКТНЫЙ ИНСТИТУТ СТРОИТЕЛЬНЫХ МЕТАЛЛОКОНСТРУКЦИЙ ИМ. Н.П. МЕЛЬНИКОВА""";"ЗАО ""ЦНИИПСК ИМ. МЕЛЬНИКОВА""";"7728029784";"02494680";"Юго-Западный административный округ";"Обручевский район";"117393, г. Москва, ул. Архитектора Власова, д. 49";"Строительная";"";"71.12.12";"Разработка проектов
промышленных процессов и производств, относящихся к электротехнике, электронной технике, горному делу, химической технологии, машиностроению, а также в области промышленного
строительства, системотехники и техники безопасности";"{coordinates=[37.543791533, 55.665680316], type=Point}";"";
"889";"2383765920";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЭХ
ТЕПЛОЭНЕРГОРЕМОНТ""";"ООО ""ГЭХ ТЭР""";"7733667768";"88293240";"Юго-Западный административный округ";"район Черёмушки";"117246, г. Москва, ул. Херсонская, д. 43, корп. 3";"Топливно-энергетический комплекс";"";"35.11";"Производство электроэнергии";"{coordinates=[37.557771206, 55.656929178], type=Point}";"";
"890";"2383774743";"АКЦИОНЕРНОЕ ОБЩЕСТВО""ВЕДУЩИЙ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ И НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ПРОМЫШЛЕННОЙ ТЕХНОЛОГИИ""";"АО ""ВНИПИПРОМТЕХНОЛОГИИ""";"7724683379";"07626197";"Южный административный округ";"район Москворечье-Сабурово";" 115409, г. Москва, Каширское шоссе, д. 33";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.670397162, 55.646603526], type=Point}";"";
"891";"2383777378";"ОБЩЕСТВО С ОГРАНИЧЕННОЙОТВЕТСТВЕННОСТЬЮ ""РУСАТОМ-АДДИТИВНЫЕ ТЕХНОЛОГИИ""";"ООО ""РУСАТ""";"7724424381";"20252212";"Южный административный округ";"район Москворечье-Сабурово";"115409, Россия, Москва, Каширское шоссе, 49";"Общее машиностроение";"";"28.99";"Производство прочих машин и
оборудования специального назначения, не включенных в другие группировки";"{coordinates=[37.686914206, 55.640916672], type=Point}";"";
"892";"2383783352";"АКЦИОНЕРНОЕ ОБЩЕСТВО""ЭКСПЕРИМЕНТАЛЬНОЕ НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ СПЕЦИАЛИЗИРОВАННЫЕ ЭЛЕКТРОННЫЕ СИСТЕМЫ""";"АО ""ЭНПО СПЭЛС""";"7724179933";"11623572";"Южный административный округ";"Даниловский район";" 115432, г. Москва, пр-т Андропова, д. 18, к. 5";"Научная деятельность";"";"72.19";"Научные исследования и разработки
в области естественных и технических наук
прочие";"{coordinates=[37.663096189, 55.692588695], type=Point}";"";
"893";"2383788044";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕДИС-ГРУПП""";"ООО ""ВЕДИС-ГРУПП""";"7707811310";"18112892";"Южный административный округ";"Даниловский район";"115280, г. Москва, ул. Автозаводская, д. 23, с. 436";"Производство строительных материалов";"";"23.63";"Производство товарного бетона";"{coordinates=[37.634192705, 55.689357885], type=Point}";"";
